dataset,detector,policy,options,length,ability,mechanism,sheet_i,has_shift,accepted,matched,outcome,confidence,brier,mse,naive_score,true_score,final_score,at_stake,saved,withheld,unearned
metrics,bruteforce,metrics,ABCD,150,0.85,none,2,0,0,0,TN,0.0,0.0,0.0,104,104,104,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,none,3,0,0,0,TN,0.0,0.0,0.0,114,114,114,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,none,4,0,1,1,FP,0.244444,0.059753,0.244444,36,36,47,0,0,0,11
metrics,bruteforce,metrics,ABCD,150,0.85,none,5,0,0,0,TN,0.044444,0.001975,0.044444,41,41,41,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,none,6,0,0,0,TN,0.0,0.0,0.0,133,133,133,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,none,7,0,0,0,TN,0.0,0.0,0.0,100,100,100,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,row_skip_1,0,1,0,0,FN,0.0,1.0,0.0,98,110,98,12,0,12,0
metrics,bruteforce,metrics,ABCD,150,0.85,row_skip_1,1,1,0,0,FN,0.0,1.0,0.0,109,123,109,14,0,14,0
metrics,bruteforce,metrics,ABCD,150,0.85,row_skip_1,2,1,1,0,TP_wrongloc,0.755556,0.059753,0.755556,66,134,100,68,34,34,0
metrics,bruteforce,metrics,ABCD,150,0.85,row_skip_1,3,1,0,0,FN,0.0,1.0,0.0,79,79,79,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,row_skip_1,4,1,1,0,TP_wrongloc,1.0,0.0,1.0,59,128,108,69,49,20,0
metrics,bruteforce,metrics,ABCD,150,0.85,row_skip_1,5,1,1,0,TP_wrongloc,0.733333,0.071111,0.733333,61,121,94,60,33,27,0
metrics,bruteforce,metrics,ABCD,150,0.85,row_skip_1,6,1,0,0,FN,0.088889,0.830123,0.088889,67,102,67,35,0,35,0
metrics,bruteforce,metrics,ABCD,150,0.85,row_skip_1,7,1,0,0,FN,0.0,1.0,0.0,95,137,95,42,0,42,0
metrics,bruteforce,metrics,ABCD,150,0.85,row_skip_2,0,1,0,0,FN,0.066667,0.871111,0.066667,43,34,43,0,0,0,9
metrics,bruteforce,metrics,ABCD,150,0.85,row_skip_2,1,1,1,0,TP_wrongloc,0.333333,0.444444,0.333333,31,32,46,1,1,0,14
metrics,bruteforce,metrics,ABCD,150,0.85,row_skip_2,2,1,1,0,TP_wrongloc,0.555556,0.197531,0.555556,59,99,84,40,25,15,0
metrics,bruteforce,metrics,ABCD,150,0.85,row_skip_2,3,1,0,0,FN,0.0,1.0,0.0,118,117,118,0,0,0,1
metrics,bruteforce,metrics,ABCD,150,0.85,row_skip_2,4,1,1,0,TP_wrongloc,0.288889,0.505679,0.288889,64,110,77,46,13,33,0
metrics,bruteforce,metrics,ABCD,150,0.85,row_skip_2,5,1,1,0,TP_wrongloc,0.244444,0.570864,0.244444,76,125,87,49,11,38,0
metrics,bruteforce,metrics,ABCD,150,0.85,row_skip_2,6,1,1,0,TP_wrongloc,0.177778,0.676049,0.177778,36,38,44,2,2,0,6
metrics,bruteforce,metrics,ABCD,150,0.85,row_skip_2,7,1,1,0,TP_wrongloc,0.133333,0.751111,0.133333,44,36,50,0,0,0,14
metrics,bruteforce,metrics,ABCD,150,0.85,early_full,0,1,1,0,TP_wrongloc,1.0,0.0,1.0,32,122,121,90,89,1,0
metrics,bruteforce,metrics,ABCD,150,0.85,early_full,1,1,1,0,TP_wrongloc,1.0,0.0,1.0,38,126,123,88,85,3,0
metrics,bruteforce,metrics,ABCD,150,0.85,early_full,2,1,1,0,TP_wrongloc,1.0,0.0,1.0,35,122,121,87,86,1,0
metrics,bruteforce,metrics,ABCD,150,0.85,early_full,3,1,1,1,TP,1.0,0.0,1.0,37,122,121,85,84,1,0
metrics,bruteforce,metrics,ABCD,150,0.85,early_full,4,1,1,0,TP_wrongloc,1.0,0.0,1.0,37,128,126,91,89,2,0
metrics,bruteforce,metrics,ABCD,150,0.85,early_full,5,1,1,1,TP,1.0,0.0,1.0,37,127,126,90,89,1,0
metrics,bruteforce,metrics,ABCD,150,0.85,early_full,6,1,1,0,TP_wrongloc,1.0,0.0,1.0,40,99,98,59,58,1,0
metrics,bruteforce,metrics,ABCD,150,0.85,early_full,7,1,1,0,TP_wrongloc,1.0,0.0,1.0,39,128,127,89,88,1,0
metrics,bruteforce,metrics,ABCD,150,0.85,boundary,0,1,1,0,TP_wrongloc,0.444444,0.308642,0.444444,66,117,86,51,20,31,0
metrics,bruteforce,metrics,ABCD,150,0.85,boundary,1,1,0,0,FN,0.0,1.0,0.0,111,111,111,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,boundary,2,1,0,0,FN,0.0,1.0,0.0,96,97,96,1,0,1,0
metrics,bruteforce,metrics,ABCD,150,0.85,boundary,3,1,0,0,FN,0.0,1.0,0.0,78,125,78,47,0,47,0
metrics,bruteforce,metrics,ABCD,150,0.85,boundary,4,1,1,0,TP_wrongloc,0.133333,0.751111,0.133333,33,36,39,3,3,0,3
metrics,bruteforce,metrics,ABCD,150,0.85,boundary,5,1,1,0,TP_wrongloc,0.133333,0.751111,0.133333,81,127,87,46,6,40,0
metrics,bruteforce,metrics,ABCD,150,0.85,boundary,6,1,0,0,FN,0.0,1.0,0.0,80,105,80,25,0,25,0
metrics,bruteforce,metrics,ABCD,150,0.85,boundary,7,1,1,0,TP_wrongloc,0.288889,0.505679,0.288889,75,125,88,50,13,37,0
metrics,bruteforce,metrics,ABCD,150,0.85,short_local,0,1,0,0,FN,0.0,1.0,0.0,96,97,96,1,0,1,0
metrics,bruteforce,metrics,ABCD,150,0.85,short_local,1,1,0,0,FN,0.0,1.0,0.0,127,129,127,2,0,2,0
metrics,bruteforce,metrics,ABCD,150,0.85,short_local,2,1,0,0,FN,0.0,1.0,0.0,112,116,112,4,0,4,0
metrics,bruteforce,metrics,ABCD,150,0.85,short_local,3,1,0,0,FN,0.0,1.0,0.0,120,124,120,4,0,4,0
metrics,bruteforce,metrics,ABCD,150,0.85,short_local,4,1,0,0,FN,0.0,1.0,0.0,88,92,88,4,0,4,0
metrics,bruteforce,metrics,ABCD,150,0.85,short_local,5,1,0,0,FN,0.0,1.0,0.0,83,86,83,3,0,3,0
metrics,bruteforce,metrics,ABCD,150,0.85,short_local,6,1,0,0,FN,0.0,1.0,0.0,84,91,84,7,0,7,0
metrics,bruteforce,metrics,ABCD,150,0.85,short_local,7,1,0,0,FN,0.0,1.0,0.0,73,77,73,4,0,4,0
metrics,bruteforce,metrics,ABCD,150,0.85,whole_section,0,1,0,0,FN,0.0,1.0,0.0,85,127,85,42,0,42,0
metrics,bruteforce,metrics,ABCD,150,0.85,whole_section,1,1,0,0,FN,0.022222,0.956049,0.022222,71,110,71,39,0,39,0
metrics,bruteforce,metrics,ABCD,150,0.85,whole_section,2,1,0,0,FN,0.066667,0.871111,0.066667,68,112,68,44,0,44,0
metrics,bruteforce,metrics,ABCD,150,0.85,whole_section,3,1,0,0,FN,0.044444,0.913086,0.044444,79,120,79,41,0,41,0
metrics,bruteforce,metrics,ABCD,150,0.85,whole_section,4,1,1,0,TP_wrongloc,0.2,0.64,0.2,70,110,79,40,9,31,0
metrics,bruteforce,metrics,ABCD,150,0.85,whole_section,5,1,1,0,TP_wrongloc,0.133333,0.751111,0.133333,77,120,83,43,6,37,0
metrics,bruteforce,metrics,ABCD,150,0.85,whole_section,6,1,1,0,TP_wrongloc,0.133333,0.751111,0.133333,78,124,84,46,6,40,0
metrics,bruteforce,metrics,ABCD,150,0.85,whole_section,7,1,0,0,FN,0.0,1.0,0.0,88,105,88,17,0,17,0
metrics,bruteforce,metrics,ABCD,150,0.85,anxiety,0,1,0,0,FN,0.0,1.0,0.0,108,127,108,19,0,19,0
metrics,bruteforce,metrics,ABCD,150,0.85,anxiety,1,1,0,0,FN,0.0,1.0,0.0,83,77,83,0,0,0,6
metrics,bruteforce,metrics,ABCD,150,0.85,anxiety,2,1,0,0,FN,0.0,1.0,0.0,92,117,92,25,0,25,0
metrics,bruteforce,metrics,ABCD,150,0.85,anxiety,3,1,1,0,TP_wrongloc,0.777778,0.049383,0.777778,63,125,98,62,35,27,0
metrics,bruteforce,metrics,ABCD,150,0.85,anxiety,4,1,0,0,FN,0.0,1.0,0.0,94,94,94,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,anxiety,5,1,0,0,FN,0.0,1.0,0.0,96,122,96,26,0,26,0
metrics,bruteforce,metrics,ABCD,150,0.85,anxiety,6,1,1,0,TP_wrongloc,1.0,0.0,1.0,34,119,120,85,85,0,1
metrics,bruteforce,metrics,ABCD,150,0.85,anxiety,7,1,0,0,FN,0.0,1.0,0.0,61,73,61,12,0,12,0
metrics,bruteforce,metrics,ABCD,150,0.85,double_shift,0,1,1,0,TP_wrongloc,0.955556,0.001975,0.955556,53,123,96,70,43,27,0
metrics,bruteforce,metrics,ABCD,150,0.85,double_shift,1,1,1,0,TP_wrongloc,0.688889,0.09679,0.688889,46,93,77,47,31,16,0
metrics,bruteforce,metrics,ABCD,150,0.85,double_shift,2,1,1,0,TP_wrongloc,0.222222,0.604938,0.222222,57,121,67,64,10,54,0
metrics,bruteforce,metrics,ABCD,150,0.85,double_shift,3,1,1,0,TP_wrongloc,0.644444,0.12642,0.644444,46,92,75,46,29,17,0
metrics,bruteforce,metrics,ABCD,150,0.85,double_shift,4,1,1,0,TP_wrongloc,1.0,0.0,1.0,43,125,98,82,55,27,0
metrics,bruteforce,metrics,ABCD,150,0.85,double_shift,5,1,1,0,TP_wrongloc,0.977778,0.000494,0.977778,36,93,80,57,44,13,0
metrics,bruteforce,metrics,ABCD,150,0.85,double_shift,6,1,0,0,FN,0.0,1.0,0.0,90,128,90,38,0,38,0
metrics,bruteforce,metrics,ABCD,150,0.85,double_shift,7,1,1,0,TP_wrongloc,0.111111,0.790123,0.111111,57,83,62,26,5,21,0
metrics,bruteforce,metrics,ABCD,150,0.85,self_corrected,0,1,0,0,FN,0.0,1.0,0.0,103,105,103,2,0,2,0
metrics,bruteforce,metrics,ABCD,150,0.85,self_corrected,1,1,0,0,FN,0.0,1.0,0.0,125,133,125,8,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.85,self_corrected,2,1,0,0,FN,0.0,1.0,0.0,91,103,91,12,0,12,0
metrics,bruteforce,metrics,ABCD,150,0.85,self_corrected,3,1,0,0,FN,0.0,1.0,0.0,108,118,108,10,0,10,0
metrics,bruteforce,metrics,ABCD,150,0.85,self_corrected,4,1,0,0,FN,0.0,1.0,0.0,122,134,122,12,0,12,0
metrics,bruteforce,metrics,ABCD,150,0.85,self_corrected,5,1,0,0,FN,0.0,1.0,0.0,118,126,118,8,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.85,self_corrected,6,1,0,0,FN,0.0,1.0,0.0,119,131,119,12,0,12,0
metrics,bruteforce,metrics,ABCD,150,0.85,self_corrected,7,1,0,0,FN,0.0,1.0,0.0,110,117,110,7,0,7,0
metrics,bruteforce,metrics,ABCD,150,0.85,deferred,0,1,0,0,FN,0.0,1.0,0.0,85,112,85,27,0,27,0
metrics,bruteforce,metrics,ABCD,150,0.85,deferred,1,1,0,0,FN,0.0,1.0,0.0,107,124,107,17,0,17,0
metrics,bruteforce,metrics,ABCD,150,0.85,deferred,2,1,1,0,TP_wrongloc,0.155556,0.713086,0.155556,37,36,44,0,0,0,8
metrics,bruteforce,metrics,ABCD,150,0.85,deferred,3,1,0,0,FN,0.0,1.0,0.0,104,104,104,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,deferred,4,1,0,0,FN,0.0,1.0,0.0,95,117,95,22,0,22,0
metrics,bruteforce,metrics,ABCD,150,0.85,deferred,5,1,1,0,TP_wrongloc,0.777778,0.049383,0.777778,63,116,98,53,35,18,0
metrics,bruteforce,metrics,ABCD,150,0.85,deferred,6,1,1,0,TP_wrongloc,1.0,0.0,1.0,49,123,117,74,68,6,0
metrics,bruteforce,metrics,ABCD,150,0.85,deferred,7,1,0,0,FN,0.0,1.0,0.0,119,135,119,16,0,16,0
metrics,bruteforce,metrics,ABCD,150,0.85,isolated,0,1,0,0,FN,0.0,1.0,0.0,127,129,127,2,0,2,0
metrics,bruteforce,metrics,ABCD,150,0.85,isolated,1,1,0,0,FN,0.0,1.0,0.0,128,129,128,1,0,1,0
metrics,bruteforce,metrics,ABCD,150,0.85,isolated,2,1,0,0,FN,0.0,1.0,0.0,125,125,125,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,isolated,3,1,0,0,FN,0.0,1.0,0.0,134,134,134,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,isolated,4,1,1,0,TP_wrongloc,0.466667,0.284444,0.466667,27,28,48,1,1,0,20
metrics,bruteforce,metrics,ABCD,150,0.85,isolated,5,1,1,0,TP_wrongloc,0.222222,0.604938,0.222222,33,34,43,1,1,0,9
metrics,bruteforce,metrics,ABCD,150,0.85,isolated,6,1,0,0,FN,0.0,1.0,0.0,133,135,133,2,0,2,0
metrics,bruteforce,metrics,ABCD,150,0.85,isolated,7,1,0,0,FN,0.0,1.0,0.0,109,111,109,2,0,2,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_blank_1,0,1,1,0,TP_wrongloc,0.266667,0.537778,0.266667,75,127,87,52,12,40,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_blank_1,1,1,1,0,TP_wrongloc,0.488889,0.261235,0.488889,70,126,92,56,22,34,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_blank_1,2,1,0,0,FN,0.0,1.0,0.0,95,111,95,16,0,16,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_blank_1,3,1,1,0,TP_wrongloc,1.0,0.0,1.0,46,121,101,75,55,20,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_blank_1,4,1,0,0,FN,0.0,1.0,0.0,84,123,84,39,0,39,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_blank_1,5,1,0,0,FN,0.0,1.0,0.0,95,105,95,10,0,10,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_blank_1,6,1,1,0,TP_wrongloc,0.622222,0.142716,0.622222,73,139,101,66,28,38,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_blank_1,7,1,0,0,FN,0.088889,0.830123,0.088889,68,105,68,37,0,37,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_blank_2,0,1,1,0,TP_wrongloc,0.288889,0.505679,0.288889,28,38,41,10,10,0,3
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_blank_2,1,1,1,0,TP_wrongloc,1.0,0.0,1.0,41,105,102,64,61,3,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_blank_2,2,1,0,0,FN,0.0,1.0,0.0,104,126,104,22,0,22,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_blank_2,3,1,0,0,FN,0.0,1.0,0.0,97,127,97,30,0,30,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_blank_2,4,1,1,0,TP_wrongloc,0.244444,0.570864,0.244444,71,114,82,43,11,32,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_blank_2,5,1,0,0,FN,0.088889,0.830123,0.088889,86,131,86,45,0,45,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_blank_2,6,1,0,0,FN,0.0,1.0,0.0,108,126,108,18,0,18,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_blank_2,7,1,1,0,TP_wrongloc,0.288889,0.505679,0.288889,60,99,73,39,13,26,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_row_delete_1,0,1,0,0,FN,,,,112,120,112,8,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_row_delete_1,1,1,0,0,FN,,,,59,125,59,66,0,66,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_row_delete_1,2,1,0,0,FN,,,,99,113,99,14,0,14,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_row_delete_1,3,1,0,0,FN,,,,43,120,43,77,0,77,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_row_delete_1,4,1,0,0,FN,,,,73,116,73,43,0,43,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_row_delete_1,5,1,0,0,FN,,,,48,97,48,49,0,49,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_row_delete_1,6,1,0,0,FN,,,,72,122,72,50,0,50,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_row_delete_1,7,1,0,0,FN,,,,47,37,47,0,0,0,10
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_row_delete_2,0,1,0,0,FN,,,,90,97,90,7,0,7,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_row_delete_2,1,1,0,0,FN,,,,74,121,74,47,0,47,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_row_delete_2,2,1,0,0,FN,,,,126,129,126,3,0,3,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_row_delete_2,3,1,0,0,FN,,,,52,114,52,62,0,62,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_row_delete_2,4,1,0,0,FN,,,,30,100,30,70,0,70,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_row_delete_2,5,1,0,0,FN,,,,125,133,125,8,0,8,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_row_delete_2,6,1,0,0,FN,,,,50,131,50,81,0,81,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_row_delete_2,7,1,0,0,FN,,,,74,121,74,47,0,47,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_misread_1,0,0,1,1,FP,0.2,0.04,0.2,29,29,38,0,0,0,9
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_misread_1,1,0,0,0,TN,0.0,0.0,0.0,110,110,110,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_misread_1,2,0,0,0,TN,0.0,0.0,0.0,129,129,129,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_misread_1,3,0,0,0,TN,0.0,0.0,0.0,121,121,121,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_misread_1,4,0,0,0,TN,0.0,0.0,0.0,131,131,131,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_misread_1,5,0,1,1,FP,0.155556,0.024198,0.155556,42,42,49,0,0,0,7
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_misread_1,6,0,0,0,TN,0.0,0.0,0.0,100,100,100,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_misread_1,7,0,0,0,TN,0.0,0.0,0.0,123,123,123,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_misread_4,0,0,0,0,TN,0.0,0.0,0.0,100,100,100,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_misread_4,1,0,0,0,TN,0.0,0.0,0.0,118,118,118,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_misread_4,2,0,1,1,FP,0.288889,0.083457,0.288889,28,28,41,0,0,0,13
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_misread_4,3,0,0,0,TN,0.0,0.0,0.0,100,100,100,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_misread_4,4,0,0,0,TN,0.0,0.0,0.0,108,108,108,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_misread_4,5,0,0,0,TN,0.0,0.0,0.0,91,91,91,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_misread_4,6,0,0,0,TN,0.0,0.0,0.0,84,84,84,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_misread_4,7,0,0,0,TN,0.022222,0.000494,0.022222,47,47,47,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_faint_1,0,0,0,0,TN,0.0,0.0,0.0,129,129,129,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_faint_1,1,0,0,0,TN,0.0,0.0,0.0,126,126,126,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_faint_1,2,0,0,0,TN,0.0,0.0,0.0,102,102,102,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_faint_1,3,0,0,0,TN,0.0,0.0,0.0,123,123,123,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_faint_1,4,0,0,0,TN,0.0,0.0,0.0,125,125,125,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_faint_1,5,0,0,0,TN,0.0,0.0,0.0,126,126,126,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_faint_1,6,0,0,0,TN,0.0,0.0,0.0,112,112,112,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_faint_1,7,0,0,0,TN,0.0,0.0,0.0,129,129,129,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_faint_4,0,0,0,0,TN,0.0,0.0,0.0,119,119,119,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_faint_4,1,0,0,0,TN,0.0,0.0,0.0,126,126,126,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_faint_4,2,0,0,0,TN,0.0,0.0,0.0,108,108,108,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_faint_4,3,0,0,0,TN,0.0,0.0,0.0,103,103,103,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_faint_4,4,0,1,1,FP,0.111111,0.012346,0.111111,37,37,42,0,0,0,5
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_faint_4,5,0,0,0,TN,0.0,0.0,0.0,104,104,104,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_faint_4,6,0,0,0,TN,0.0,0.0,0.0,126,126,126,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_faint_4,7,0,0,0,TN,0.0,0.0,0.0,115,115,115,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_double_4,0,0,0,0,TN,0.0,0.0,0.0,124,124,124,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_double_4,1,0,0,0,TN,0.0,0.0,0.0,121,121,121,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_double_4,2,0,0,0,TN,0.0,0.0,0.0,124,124,124,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_double_4,3,0,0,0,TN,0.0,0.0,0.0,102,102,102,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_double_4,4,0,0,0,TN,0.0,0.0,0.0,120,120,120,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_double_4,5,0,0,0,TN,0.0,0.0,0.0,130,130,130,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_double_4,6,0,0,0,TN,0.0,0.0,0.0,85,85,85,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,scanner_double_4,7,0,0,0,TN,0.066667,0.004444,0.066667,39,39,39,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_long_runs,0,0,1,1,FP,0.111111,0.012346,0.111111,43,43,48,0,0,0,5
metrics,bruteforce,metrics,ABCD,150,0.85,adv_long_runs,1,0,0,0,TN,0.022222,0.000494,0.022222,40,40,40,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_long_runs,2,0,0,0,TN,0.0,0.0,0.0,38,38,38,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_long_runs,3,0,0,0,TN,0.0,0.0,0.0,47,47,47,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_long_runs,4,0,0,0,TN,0.0,0.0,0.0,39,39,39,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_long_runs,5,0,0,0,TN,0.088889,0.007901,0.088889,24,24,24,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_long_runs,6,0,0,0,TN,0.044444,0.001975,0.044444,40,40,40,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_long_runs,7,0,0,0,TN,0.088889,0.007901,0.088889,33,33,33,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_favourite,0,0,0,0,TN,0.0,0.0,0.0,102,102,102,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_favourite,1,0,0,0,TN,0.0,0.0,0.0,107,107,107,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_favourite,2,0,0,0,TN,0.0,0.0,0.0,102,102,102,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_favourite,3,0,0,0,TN,0.0,0.0,0.0,107,107,107,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_favourite,4,0,0,0,TN,0.0,0.0,0.0,85,85,85,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_favourite,5,0,0,0,TN,0.0,0.0,0.0,100,100,100,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_favourite,6,0,0,0,TN,0.0,0.0,0.0,108,108,108,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_favourite,7,0,0,0,TN,0.0,0.0,0.0,103,103,103,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_easy_block,0,0,0,0,TN,0.0,0.0,0.0,80,80,80,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_easy_block,1,0,0,0,TN,0.0,0.0,0.0,91,91,91,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_easy_block,2,0,0,0,TN,0.0,0.0,0.0,87,87,87,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_easy_block,3,0,0,0,TN,0.0,0.0,0.0,83,83,83,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_easy_block,4,0,0,0,TN,0.0,0.0,0.0,92,92,92,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_easy_block,5,0,0,0,TN,0.0,0.0,0.0,81,81,81,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_easy_block,6,0,0,0,TN,0.0,0.0,0.0,88,88,88,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_easy_block,7,0,0,0,TN,0.0,0.0,0.0,84,84,84,0,0,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_key_leakage,0,1,1,1,TP,1.0,0.0,1.0,35,148,148,113,113,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_key_leakage,1,1,1,1,TP,1.0,0.0,1.0,46,149,149,103,103,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_key_leakage,2,1,1,1,TP,1.0,0.0,1.0,36,149,149,113,113,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_key_leakage,3,1,1,1,TP,1.0,0.0,1.0,36,148,148,112,112,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_key_leakage,4,1,1,1,TP,1.0,0.0,1.0,35,149,149,114,114,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_key_leakage,5,1,1,1,TP,1.0,0.0,1.0,48,149,149,101,101,0,0
metrics,bruteforce,metrics,ABCD,150,0.85,adv_key_leakage,6,1,1,1,TP,1.0,0.0,1.0,31,149,149,118,118,0,0
